#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.28889,-0.17949,-0.31818,-0.095238
0.28889,-0.23077,0.0,-0.14286
0.2,-0.48718,-0.18182,-0.14286
0.2,-0.076923,-0.045455,-0.28571
0.2,-0.23077,0.090909,-0.095238
0.2,-0.23077,-0.045455,-0.28571
0.2,-0.076923,0.090909,-0.52381
0.2,0.17949,-0.045455,0.095238
0.2,-0.076923,-0.045455,-0.28571
0.2,0.076923,-0.59091,-0.28571
0.2,0.076923,-0.31818,0.14286
0.2,-0.38462,-0.045455,0.2381
0.2,0.17949,-0.90909,-0.095238
0.2,0.025641,-0.68182,-0.42857
0.2,0.076923,-0.27273,-0.42857
0.2,0.025641,-0.27273,-0.57143
0.2,-0.89744,-0.27273,-0.14286
0.64444,-0.025641,-0.31818,-0.14286
0.42222,-0.076923,-0.31818,-0.14286
0.42222,0.53846,-0.40909,-0.14286
0.42222,0.53846,-0.95455,-0.42857
0.066667,-0.94872,-0.36364,-0.14286
0.066667,-0.74359,-0.36364,-0.14286
0.066667,-0.58974,-0.36364,-0.14286
0.066667,-0.53846,-0.31818,-0.14286
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.38462,-0.31818,-0.095238
0.066667,-0.38462,-0.31818,-0.095238
0.066667,-0.38462,-0.31818,-0.095238
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.33333,-0.31818,-0.047619
0.066667,-0.38462,-0.31818,-0.047619
0.15556,-0.38462,-0.31818,-0.047619
0.15556,-0.33333,-0.31818,0.0
0.11111,-0.33333,-0.31818,0.0
0.11111,-0.38462,-0.31818,-0.047619
0.11111,-0.53846,-0.40909,-0.14286
0.11111,-0.84615,-0.40909,-0.14286
0.11111,-0.84615,-0.40909,-0.14286
0.11111,-0.48718,-0.63636,-0.19048
0.11111,-0.38462,-0.68182,-0.19048
0.11111,-0.38462,-0.68182,-0.19048
0.11111,-0.38462,-0.68182,-0.19048
0.11111,-0.38462,-0.68182,-0.2381
0.11111,-0.38462,-0.63636,-0.19048
0.11111,-0.33333,-0.59091,-0.19048
0.11111,-0.23077,-0.59091,-0.19048
0.11111,-0.23077,-0.54545,-0.19048
0.11111,-0.17949,-0.54545,-0.19048
0.11111,-0.23077,-0.54545,-0.19048
0.066667,-0.23077,-0.54545,-0.19048
0.066667,-0.23077,-0.54545,-0.19048
0.066667,-0.28205,-0.54545,-0.19048
0.066667,-0.38462,-0.54545,-0.2381
0.066667,-0.38462,-0.59091,-0.2381
0.066667,-0.38462,-0.59091,-0.19048
0.11111,-0.38462,-0.59091,-0.19048
0.11111,-0.38462,-0.59091,-0.19048
0.066667,-0.4359,-0.59091,-0.19048
0.066667,-0.38462,-0.59091,-0.19048
0.066667,-0.38462,-0.54545,-0.19048
-0.11111,-0.38462,-0.54545,-0.19048
-0.11111,-0.58974,-0.54545,-0.2381
-0.11111,-0.94872,-0.36364,-0.28571
-0.11111,-0.79487,-0.5,-0.28571
0.2,-0.74359,-0.63636,-0.28571
0.11111,-0.84615,-0.63636,-0.28571
0.066667,-0.74359,-0.63636,-0.28571
0.066667,-0.33333,-0.77273,-0.28571
-0.022222,-0.076923,-0.63636,-0.28571
-0.066667,-0.076923,-0.45455,-0.28571
0.066667,0.025641,-0.45455,-0.28571
0.066667,0.025641,-0.45455,-0.19048
0.066667,-0.076923,-0.54545,-0.19048
-0.022222,-0.076923,-0.54545,-0.19048
-0.022222,-0.076923,-0.5,-0.19048
-0.022222,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.5,-0.14286
0.066667,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.5,-0.14286
0.066667,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.5,-0.19048
0.066667,-0.076923,-0.54545,-0.19048
0.066667,-0.076923,-0.54545,-0.19048
0.066667,-0.076923,-0.54545,-0.19048
0.066667,-0.076923,-0.59091,-0.19048
0.066667,-0.076923,-0.68182,-0.14286
0.066667,-0.076923,-0.68182,-0.14286
0.2,0.025641,-0.59091,-0.14286
0.2,0.025641,-0.59091,-0.14286
0.24444,0.076923,-0.59091,-0.14286
0.24444,0.076923,-0.59091,-0.14286
0.24444,0.076923,-0.63636,-0.14286
0.24444,0.076923,-0.63636,-0.14286
0.24444,0.076923,-0.63636,-0.14286
0.24444,0.076923,-0.63636,-0.14286
0.24444,0.076923,-0.59091,-0.14286
0.2,0.076923,-0.59091,-0.14286
0.2,0.076923,-0.54545,-0.14286
0.2,0.076923,-0.45455,-0.14286
0.2,0.076923,-0.36364,-0.14286
0.2,0.025641,-0.31818,-0.14286
0.066667,0.025641,-0.18182,-0.14286
0.066667,0.025641,-0.18182,-0.14286
0.066667,0.025641,-0.18182,-0.14286
0.28889,0.076923,-0.18182,-0.14286
0.37778,0.17949,-0.18182,-0.14286
0.37778,0.076923,-0.18182,-0.28571
0.37778,0.12821,-0.22727,-0.28571
0.37778,0.076923,-0.18182,-0.28571
0.46667,0.076923,-0.18182,-0.28571
0.46667,0.025641,-0.27273,-0.33333
0.33333,-0.025641,-0.36364,-0.33333
0.2,-0.025641,-0.45455,-0.33333
0.2,-0.076923,-0.54545,-0.28571
0.066667,-0.076923,-0.59091,-0.28571
0.066667,-0.23077,-0.59091,-0.14286
0.2,-0.38462,-0.59091,-0.14286
0.2,-0.38462,-0.59091,-0.14286
0.066667,-0.17949,-0.090909,0.14286
-0.15556,-0.12821,-0.31818,-0.52381
-0.15556,0.076923,-0.090909,-0.52381
0.2,0.076923,0.090909,-0.52381
0.11111,0.076923,0.090909,0.0
0.11111,-0.025641,0.090909,0.0
0.28889,0.076923,-0.22727,-0.14286
0.28889,0.12821,-0.54545,-0.095238
0.28889,-0.38462,-0.18182,-0.047619
0.28889,-0.4359,-0.31818,-0.28571
0.28889,-0.48718,-0.36364,-0.28571
0.28889,0.12821,-0.18182,-0.28571
-0.15556,-0.23077,-0.18182,-0.28571
-0.15556,-0.33333,-0.72727,-0.28571
-0.066667,-0.23077,-0.31818,-0.28571
-0.066667,-0.48718,-0.40909,-0.42857
-0.066667,0.38462,-0.59091,-0.52381
-0.066667,0.53846,-0.77273,-0.52381
0.68889,0.58974,-0.72727,-0.61905
0.68889,0.58974,-0.72727,-0.61905
0.46667,0.64103,-1.0,-0.42857
0.46667,0.53846,-1.0,-0.42857
0.46667,0.84615,-0.86364,-0.42857
0.68889,0.23077,-0.86364,-0.42857
0.73333,0.53846,-1.0,-0.42857
0.73333,0.79487,-1.0,-0.42857
0.46667,0.53846,-1.0,-0.42857
-0.022222,0.84615,-1.0,-0.42857
0.73333,0.53846,-1.0,-0.85714
0.73333,0.38462,-0.68182,-0.85714
0.46667,0.79487,-0.86364,-0.85714
0.24444,0.076923,-0.81818,-0.85714
-0.11111,0.69231,-0.86364,-0.61905
-0.11111,0.4359,-0.86364,-0.61905
0.77778,0.69231,-0.77273,-0.61905
0.73333,0.53846,-0.45455,-0.80952
0.73333,0.4359,-0.68182,-0.80952
0.86667,0.53846,-0.63636,-0.80952
0.73333,0.17949,-0.77273,-1.0
0.73333,0.48718,-0.77273,-1.0
0.73333,0.48718,-0.81818,-0.95238
0.73333,-0.076923,-0.59091,-0.42857
0.73333,0.38462,-0.86364,-0.42857
0.91111,0.28205,-1.0,-0.42857
0.91111,0.076923,-0.72727,-0.42857
0.86667,0.23077,-0.36364,-0.42857
0.73333,0.28205,-0.31818,-0.42857
0.6,0.23077,-0.045455,-0.2381
0.6,0.17949,-0.045455,-0.57143
0.6,0.17949,-0.090909,-0.57143
0.066667,-0.23077,-0.18182,-0.57143
0.022222,-0.23077,0.090909,-0.2381
-0.55556,0.076923,-0.45455,-0.2381
-0.2,-0.48718,-0.22727,-0.2381
-0.2,0.12821,-0.045455,-0.47619
-0.2,0.076923,-0.45455,-0.47619
-0.42222,0.23077,-0.045455,-0.47619
-0.42222,0.23077,-0.045455,-0.47619
-0.42222,0.076923,-0.045455,-0.28571
-0.42222,0.23077,-0.40909,-0.42857
-0.42222,0.076923,-0.45455,-0.28571
0.46667,-0.23077,-0.31818,-0.28571
0.46667,-0.23077,-0.63636,-0.28571
0.68889,-0.025641,-0.31818,-0.28571
0.68889,0.17949,-0.31818,-0.42857
0.68889,0.69231,-0.72727,-0.57143
0.33333,0.69231,-1.0,-0.57143
0.33333,0.38462,-1.0,-0.57143
0.2,0.38462,-0.68182,-0.57143
0.37778,0.58974,-0.68182,-0.57143
0.64444,0.17949,-0.68182,-0.57143
0.64444,0.69231,-0.86364,-0.80952
0.46667,0.33333,-0.95455,-0.80952
0.46667,0.23077,-0.86364,-0.7619
0.46667,0.84615,-0.81818,-0.57143
0.77778,0.69231,-0.86364,-0.57143
0.77778,0.23077,-0.63636,-0.57143
0.77778,0.076923,-0.86364,-1.0
0.28889,0.64103,-0.77273,-1.0
0.28889,0.48718,-0.68182,-0.57143
0.28889,0.23077,-0.95455,-0.95238
0.28889,0.69231,-0.95455,-0.71429
0.42222,0.89744,-0.81818,-0.71429
0.42222,0.4359,-1.0,-0.61905
0.86667,0.48718,-0.59091,-0.61905
0.77778,0.23077,-0.77273,-0.61905
0.95556,0.23077,-0.68182,-0.61905
1.0,0.69231,-0.95455,-0.61905
1.0,-0.025641,-1.0,-0.85714
1.0,0.17949,-0.77273,-0.66667
1.0,0.53846,-1.0,-0.66667
1.0,-0.12821,-0.86364,-0.42857
0.6,0.23077,-1.0,-0.42857
0.2,0.4359,-0.77273,-0.42857
0.15556,0.69231,-0.54545,-0.42857
0.2,0.84615,-0.59091,-0.42857
-0.066667,0.64103,-0.45455,-0.42857
-0.066667,0.38462,-0.31818,0.095238
0.15556,0.23077,-0.31818,0.095238
0.15556,0.076923,-0.27273,-0.14286
0.15556,-0.076923,-0.22727,-0.19048
0.2,-0.38462,-0.31818,0.095238
0.2,-0.58974,-0.22727,0.095238
0.2,-0.23077,0.090909,0.0
0.2,-0.12821,-0.090909,-0.33333
0.2,-0.28205,-0.090909,-0.42857
0.2,0.076923,0.090909,-0.42857
0.066667,-0.38462,0.090909,0.095238
0.066667,0.076923,-0.13636,0.095238
-0.86667,0.076923,0.090909,-0.80952
0.2,-0.23077,0.090909,-0.80952
0.2,0.23077,0.045455,-0.80952
0.2,0.076923,-0.27273,-0.80952
-0.066667,0.23077,-0.31818,-0.047619
-0.066667,-0.025641,-0.31818,-0.047619
-0.066667,-0.28205,-0.72727,0.0
0.2,-0.076923,-1.0,-0.95238
0.15556,-0.33333,-0.31818,-0.95238
0.2,-0.28205,-0.31818,-0.95238
0.2,-0.076923,-0.18182,-0.95238
0.15556,-0.48718,-0.81818,-0.28571
0.15556,0.23077,-0.63636,-0.28571
0.73333,0.38462,-1.0,-0.28571
0.33333,0.53846,-0.95455,-0.28571
0.33333,0.53846,-0.95455,-0.28571
0.6,0.38462,-0.86364,-0.42857
0.6,0.58974,-0.95455,-0.42857
0.46667,0.4359,-0.95455,-0.47619
0.6,0.84615,-0.86364,-0.47619
0.6,0.38462,-0.81818,-0.47619
0.73333,-0.48718,-1.0,-0.61905
0.73333,0.28205,-0.86364,-0.61905
0.73333,0.58974,-0.90909,-0.38095
0.73333,0.69231,-1.0,-0.71429
0.73333,-0.38462,-0.86364,-0.52381
0.73333,0.4359,-1.0,-1.0
0.6,0.53846,-0.95455,-0.52381
0.73333,0.53846,-1.0,-0.52381
0.77778,0.69231,-0.59091,-0.52381
0.77778,0.64103,-0.68182,-0.52381
0.77778,0.4359,-0.59091,-0.57143
0.77778,0.23077,-0.45455,-0.28571
0.77778,0.28205,-0.68182,-1.0
0.77778,0.53846,-0.95455,-0.71429
0.95556,0.53846,-1.0,-1.0
0.95556,0.28205,-0.72727,-1.0
0.95556,0.23077,-0.77273,-0.38095
0.95556,0.076923,-0.95455,-0.57143
0.95556,0.33333,-0.77273,-0.33333
0.95556,0.38462,-0.77273,-1.0
0.95556,0.025641,-0.77273,-0.71429
0.95556,0.23077,-0.31818,-0.52381
0.73333,0.38462,-0.090909,-0.2381
0.46667,0.28205,-0.045455,-0.2381
0.2,-0.17949,-0.13636,-0.2381
0.24444,-0.23077,0.045455,-0.095238
0.24444,-0.38462,0.090909,-0.28571
0.24444,-0.38462,0.090909,-0.28571
0.15556,-0.28205,-0.045455,-0.28571
0.2,-0.33333,-0.36364,0.14286
0.2,-0.23077,-0.18182,0.14286
0.2,-0.076923,0.090909,0.14286
0.33333,-0.28205,0.045455,-0.14286
0.33333,-0.23077,-0.18182,-0.14286
0.2,-0.28205,0.0,-0.14286
0.2,0.076923,0.090909,-0.38095
0.2,-0.076923,0.090909,-0.38095
0.066667,-0.076923,-0.18182,-0.14286
0.066667,0.23077,-0.90909,-0.14286
0.15556,0.076923,-0.72727,-0.14286
0.33333,-0.076923,-0.27273,-0.28571
0.33333,0.12821,-1.0,-0.28571
0.33333,0.076923,-0.45455,-0.14286
0.33333,0.17949,-0.63636,-0.14286
0.33333,0.23077,-0.81818,-0.14286
0.2,0.076923,0.090909,-0.14286
0.2,-0.17949,-0.18182,-0.047619
0.2,0.076923,-0.5,-0.28571
0.2,0.48718,-0.77273,-0.28571
0.46667,0.38462,-0.72727,-0.28571
0.73333,0.53846,-1.0,-0.28571
0.73333,0.38462,-0.59091,-0.28571
0.37778,0.53846,-0.95455,-0.61905
0.37778,0.53846,-0.81818,-0.61905
-0.28889,0.23077,-0.77273,-0.61905
0.37778,0.23077,-1.0,-0.42857
0.37778,-0.12821,-1.0,-1.0
0.37778,0.53846,-1.0,-0.90476
0.37778,0.79487,-0.86364,-0.71429
0.37778,0.53846,-1.0,-0.71429
0.11111,0.48718,-1.0,-0.85714
0.11111,0.53846,-1.0,-0.7619
0.11111,0.58974,-0.77273,-0.47619
0.11111,-0.12821,-0.90909,-0.47619
0.24444,0.69231,-0.77273,-0.47619
0.6,0.4359,-0.77273,-0.47619
0.77778,0.69231,-0.81818,-0.66667
0.77778,0.38462,-0.95455,-0.57143
0.77778,0.23077,-0.81818,-0.57143
0.82222,0.53846,-0.81818,-0.47619
0.82222,0.53846,-0.68182,-1.0
0.82222,0.23077,-0.90909,-1.0
0.77778,0.69231,-1.0,-1.0
0.86667,0.53846,-0.72727,-1.0
0.95556,0.33333,-1.0,-1.0
0.066667,-0.17949,-0.27273,0.14286
0.066667,-0.076923,0.13636,-0.095238
0.066667,-0.12821,-0.045455,-0.28571
-0.066667,-0.23077,-0.18182,0.2381
-0.066667,-0.12821,0.090909,0.2381
-0.066667,-0.38462,0.090909,0.19048
0.066667,-0.38462,0.090909,0.19048
0.066667,-0.38462,-0.045455,0.19048
0.066667,-0.53846,0.090909,0.19048
0.066667,-0.17949,0.090909,0.095238
0.15556,0.076923,-0.045455,0.19048
0.15556,-0.17949,-0.090909,0.19048
0.15556,-0.076923,0.090909,-0.19048
0.066667,-0.23077,0.090909,0.047619
0.066667,-0.025641,-0.5,0.047619
0.15556,-0.23077,-0.13636,-0.28571
0.42222,0.076923,0.090909,-0.28571
-0.066667,-0.076923,-0.045455,-0.28571
-0.066667,-0.076923,-0.72727,-0.28571
0.066667,-0.74359,-0.45455,0.14286
0.066667,-0.38462,-0.31818,0.14286
0.2,-0.076923,-0.18182,0.047619
0.2,-0.48718,-0.18182,0.047619
0.2,0.076923,-0.40909,-0.66667
0.2,-0.23077,-0.36364,0.0
0.24444,-0.23077,-0.45455,0.0
0.24444,-0.38462,-0.59091,0.0
0.6,0.076923,-0.77273,-0.52381
0.46667,-0.076923,-0.63636,-0.52381
0.6,-0.23077,-0.36364,-0.52381
0.42222,-0.23077,-1.0,-0.52381
0.6,0.48718,-1.0,-0.52381
0.6,0.4359,-1.0,-0.52381
0.6,0.53846,-1.0,-0.42857
0.6,0.58974,-0.95455,-0.71429
0.6,0.28205,-0.95455,-0.85714
0.68889,0.23077,-0.86364,-0.28571
0.6,0.23077,-0.59091,-0.28571
0.6,0.69231,-0.72727,-0.28571
0.15556,0.84615,-1.0,-0.71429
0.46667,0.69231,-1.0,-0.71429
0.6,0.53846,-1.0,-0.71429
0.6,0.23077,-1.0,-0.71429
0.24444,0.69231,-0.90909,-0.71429
0.022222,0.84615,-1.0,-0.71429
0.46667,0.025641,-1.0,-0.71429
0.64444,0.076923,-0.77273,-0.71429
0.64444,0.64103,-0.77273,-0.71429
0.68889,0.64103,-1.0,-1.0
0.86667,-0.17949,-1.0,-1.0
0.77778,-0.17949,-1.0,-1.0
0.77778,0.48718,-1.0,-1.0
0.77778,0.38462,-0.81818,-0.66667
0.77778,0.38462,-0.86364,-0.71429
0.95556,0.38462,-0.86364,-0.38095
0.95556,-0.17949,-0.72727,-0.38095
-0.28571,-0.04,0.0,0.25
-0.19048,-0.12,0.14286,0.45
-0.28571,-0.4,-0.095238,0.35
-0.19048,-0.52,-0.095238,0.2
-0.14286,-0.16,0.14286,0.1
-0.14286,0.04,0.047619,0.1
-0.28571,-0.04,0.2381,0.3
0.0,-0.08,0.14286,-0.1
-0.14286,-0.52,-0.14286,0.15
-0.2381,-0.4,0.19048,0.05
-0.19048,-0.2,0.047619,-0.05
-0.14286,0.04,0.047619,0.3
-0.14286,0.04,0.0,0.2
0.0,0.04,-0.2381,-0.45
0.0,-0.2,0.14286,0.05
0.0,-0.32,0.047619,0.05
-0.14286,-0.16,0.14286,-0.55
-0.14286,-0.08,-0.42857,0.1
-0.42857,0.04,-0.90476,-0.25
-0.42857,-0.36,0.095238,0.35
-0.095238,0.04,-0.28571,-0.15
-0.14286,-0.04,-0.61905,-0.05
-0.28571,0.04,-0.047619,0.35
0.0,0.04,0.0,0.2
0.2,-0.53846,0.13636,0.19048
0.24444,-0.076923,-0.045455,0.28571
-0.022222,-0.23077,0.22727,0.28571
-0.066667,-0.23077,-0.13636,0.28571
0.33333,-0.076923,-0.090909,0.28571
0.33333,-0.12821,-0.18182,0.28571
0.33333,-0.076923,-0.18182,0.28571
0.33333,-0.12821,-0.045455,0.0
0.33333,-0.17949,-0.13636,0.14286
0.33333,-0.38462,-0.90909,0.095238
0.33333,-0.48718,-0.40909,0.095238
0.33333,-0.38462,-0.045455,0.14286
0.2,-0.23077,0.045455,-0.14286
0.15556,-0.17949,-0.045455,-0.14286
0.2,-0.17949,0.0,-0.14286
0.2,-0.12821,0.0,-0.14286
-0.022222,-0.28205,0.045455,-0.19048
-0.022222,-0.23077,-0.22727,-0.19048
-0.022222,0.076923,0.090909,-0.38095
-0.022222,0.076923,-0.045455,-0.047619
0.42222,0.076923,-0.40909,-0.47619
0.42222,0.025641,-0.045455,-0.47619
0.28889,0.17949,-0.18182,-0.42857
0.2,-0.12821,-0.045455,-0.42857
0.2,-0.17949,-0.36364,-0.42857
0.33333,0.23077,-0.36364,-0.42857
0.33333,0.025641,-0.18182,-0.42857
-0.28889,-0.12821,-0.18182,-0.57143
-0.28889,-0.025641,-0.31818,-0.57143
0.33333,-0.38462,-0.72727,-0.47619
0.33333,0.23077,-0.90909,-0.47619
0.33333,0.23077,-0.5,-0.71429
0.33333,0.53846,-0.59091,-1.0
0.46667,0.38462,-0.68182,-0.57143
0.64444,0.38462,-0.77273,-0.57143
0.64444,0.58974,-0.68182,-0.57143
0.64444,0.58974,-1.0,-0.66667
0.64444,0.53846,-1.0,-0.38095
0.64444,0.58974,-0.72727,-0.14286
0.64444,0.53846,-1.0,-1.0
0.6,0.23077,-0.72727,-0.33333
0.6,0.69231,-0.95455,-0.33333
0.2,0.38462,-1.0,-0.61905
0.37778,0.4359,-1.0,-0.61905
0.37778,0.69231,-0.95455,-0.61905
0.6,0.69231,-0.59091,-1.0
-0.15556,0.53846,-0.54545,-1.0
0.73333,0.84615,-1.0,-1.0
0.82222,0.4359,-0.90909,-1.0
-0.2,0.23077,-1.0,-1.0
0.37778,0.38462,-1.0,-1.0
0.37778,-0.23077,-1.0,-1.0
0.2,-0.48718,-0.045455,0.57143
0.2,-0.38462,0.090909,0.57143
0.2,-0.64103,0.27273,0.2381
0.2,-0.94872,0.22727,-0.71429
0.2,-0.94872,0.090909,-0.71429
0.2,-0.38462,0.27273,0.0
0.2,-0.12821,0.090909,0.0
0.24444,-0.23077,0.27273,-0.047619
0.24444,-0.23077,0.090909,0.14286
0.24444,-0.076923,0.045455,-0.71429
0.24444,-0.076923,0.045455,0.28571
0.24444,-0.12821,-0.13636,0.095238
0.24444,-0.076923,-0.18182,0.14286
0.24444,-0.025641,0.090909,-0.80952
0.24444,-0.12821,0.090909,0.0
0.24444,-0.38462,0.090909,-0.14286
0.24444,-0.28205,-0.31818,0.047619
0.24444,-0.38462,-0.31818,-0.14286
0.24444,-0.28205,-0.045455,0.28571
0.24444,-0.33333,0.090909,-0.2381
0.24444,-0.28205,0.090909,-0.42857
0.24444,0.076923,-0.31818,-0.42857
-0.022222,-0.025641,0.22727,-0.42857
0.022222,-0.23077,0.090909,-0.14286
0.022222,0.076923,0.0,-0.19048
0.022222,0.12821,-0.045455,-0.19048
0.46667,-0.025641,-0.045455,-0.19048
0.066667,0.12821,-0.045455,0.047619
0.066667,0.23077,-0.18182,0.047619
-0.066667,-0.23077,-0.090909,0.047619
-0.066667,-0.23077,-0.36364,-0.28571
-0.066667,-0.23077,-0.68182,-0.28571
-0.066667,-0.076923,-0.31818,-0.28571
0.24444,-0.025641,-0.27273,-0.28571
0.42222,-0.17949,-0.045455,-0.28571
0.6,-0.025641,-0.5,-0.28571
0.46667,-0.79487,-0.72727,-0.57143
0.46667,0.53846,-0.72727,-0.095238
0.46667,0.69231,-0.68182,-0.095238
0.46667,0.64103,-0.86364,-0.80952
0.46667,0.38462,-0.95455,-0.42857
0.46667,0.076923,-0.90909,-0.38095
0.46667,0.4359,-0.77273,-0.42857
0.46667,0.4359,-0.90909,-0.42857
0.46667,0.4359,-0.59091,-0.47619
0.46667,0.53846,-1.0,-0.57143
0.46667,0.53846,-1.0,-0.42857
0.46667,0.17949,-0.72727,-0.66667
0.46667,-0.38462,-1.0,-0.57143
0.46667,0.38462,-1.0,-0.57143
0.2,0.84615,-0.68182,-0.90476
0.2,0.69231,-0.59091,-0.90476
0.46667,0.12821,-0.59091,-0.42857
0.46667,0.12821,-0.95455,-0.57143
0.46667,0.69231,-1.0,-0.57143
0.33333,0.4359,-0.81818,-0.57143
0.15556,-0.79487,0.090909,0.2381
0.15556,-0.74359,0.31818,-0.14286
0.15556,-0.53846,0.13636,0.0
0.15556,-0.69231,0.090909,0.0
0.066667,-0.84615,0.045455,0.0
0.066667,-0.38462,0.36364,0.14286
0.066667,-0.38462,0.090909,0.28571
0.066667,-0.28205,0.36364,0.28571
0.2,-0.23077,-0.18182,-0.42857
0.2,-0.23077,0.22727,-0.42857
-0.022222,0.025641,0.0,-0.28571
-0.022222,-0.28205,0.090909,0.14286
-0.022222,-0.12821,-0.18182,0.14286
-0.28889,-0.12821,-0.13636,-0.2381
-0.28889,-0.12821,0.090909,-0.2381
0.15556,-0.23077,0.090909,-0.2381
0.2,-0.38462,0.090909,0.0
0.2,-0.38462,-0.59091,0.0
0.15556,-0.48718,-0.045455,0.14286
0.15556,-0.12821,-0.31818,0.14286
0.15556,-0.28205,-0.13636,0.14286
0.2,-0.33333,0.22727,0.14286
0.2,0.076923,-0.40909,0.14286
0.066667,-0.23077,0.090909,-0.47619
0.066667,-0.17949,0.090909,-0.47619
-0.066667,-0.025641,0.090909,-0.47619
0.066667,0.076923,0.090909,-0.47619
0.37778,0.23077,0.045455,-0.28571
0.37778,0.12821,-0.18182,0.0
0.37778,0.23077,-0.18182,0.0
-0.066667,0.025641,0.090909,0.0
-0.2,-0.025641,-0.18182,0.0
-0.15556,-0.23077,-1.0,-0.2381
-0.15556,-0.17949,-0.40909,-0.19048
-0.15556,-0.33333,-0.22727,-0.19048
0.42222,0.12821,-0.31818,-0.19048
0.46667,-0.58974,-0.31818,-0.19048
0.46667,0.076923,-0.59091,-0.19048
0.6,0.38462,-0.45455,-0.42857
0.6,0.53846,-0.81818,-0.42857
0.68889,0.53846,-0.86364,-0.42857
0.64444,0.33333,-1.0,-0.42857
0.6,0.38462,-1.0,-0.7619
0.6,0.69231,-0.54545,-0.7619
0.33333,0.69231,-1.0,-0.7619
0.33333,0.53846,-0.86364,-0.7619
0.42222,0.17949,-0.86364,-0.57143
0.42222,0.076923,-0.77273,-0.57143
0.6,0.53846,-0.77273,-0.57143
0.73333,0.84615,-0.90909,-0.57143
0.066667,0.38462,-1.0,-0.57143
0.33333,0.28205,-0.86364,-0.61905
0.33333,-0.12821,-0.86364,-0.7619
0.33333,0.28205,-0.77273,-0.7619
0.24444,0.84615,-0.90909,-0.7619
0.24444,0.53846,-0.68182,-0.7619
0.11111,-0.74359,0.22727,0.28571
0.11111,-0.74359,0.090909,0.28571
0.2,-0.53846,0.045455,0.28571
0.24444,-0.53846,0.31818,0.28571
0.24444,-0.69231,0.18182,0.28571
0.24444,-1.0,0.090909,0.28571
0.2,-1.0,0.27273,0.28571
0.28889,-0.69231,-0.045455,0.28571
0.24444,-0.64103,0.090909,0.14286
0.24444,-0.64103,-0.045455,0.0
0.24444,-0.53846,0.22727,0.0
0.28889,-0.38462,0.090909,0.0
0.2,-0.33333,0.090909,0.0
0.066667,-0.28205,-0.18182,0.0
-0.24444,-0.23077,0.090909,0.0
-0.066667,-0.076923,0.090909,0.0
0.28889,-0.076923,0.13636,-0.14286
0.28889,-0.12821,-0.27273,-0.14286
0.066667,-0.23077,-0.090909,-0.14286
-0.022222,-0.076923,0.090909,-0.14286
0.15556,-0.23077,0.090909,-0.14286
0.2,-0.4359,0.090909,-0.14286
-0.066667,-0.38462,-0.18182,-0.14286
0.2,-0.89744,0.0,-0.14286
0.066667,-0.23077,0.090909,-0.38095
0.066667,-0.076923,-0.22727,-0.38095
0.24444,-0.23077,-0.18182,0.0
0.24444,0.076923,0.090909,0.0
0.24444,-0.28205,0.090909,0.0
0.066667,-0.076923,-0.045455,0.0
0.022222,0.076923,0.090909,-1.0
0.022222,-0.33333,0.0,-1.0
0.2,0.12821,-0.045455,-1.0
0.15556,0.076923,-0.31818,-1.0
0.066667,0.23077,-0.31818,0.0
0.066667,0.025641,-0.18182,0.0
-0.46667,-0.23077,-0.5,0.0
0.066667,-0.28205,-0.40909,-0.19048
0.066667,-0.12821,-0.18182,-0.19048
0.15556,-0.23077,-0.63636,-0.19048
0.2,-0.076923,-0.045455,-0.71429
0.2,-0.58974,-0.31818,-0.71429
0.2,0.23077,-0.40909,-0.28571
0.2,0.23077,-0.63636,-0.28571
0.46667,0.53846,-0.59091,-0.28571
0.6,0.64103,-0.86364,-0.28571
0.6,0.48718,-0.77273,-0.42857
0.6,0.64103,-1.0,-0.42857
0.33333,0.58974,-1.0,-0.42857
0.24444,0.4359,-0.77273,-0.42857
0.42222,0.4359,-0.81818,-0.42857
0.6,-0.23077,-0.81818,-0.7619
0.6,0.64103,-0.95455,-0.7619
0.68889,0.53846,-0.95455,-0.7619
0.066667,-0.38462,0.45455,0.28571
0.066667,-0.4359,0.0,-0.095238
0.066667,-0.4359,0.36364,0.14286
0.066667,-0.84615,0.27273,0.047619
0.066667,-0.84615,0.13636,0.047619
0.2,-1.0,-0.045455,0.0
0.11111,-1.0,0.090909,0.0
0.15556,-0.79487,-0.13636,0.0
0.2,-0.64103,0.090909,0.0
0.2,-0.69231,0.22727,0.0
0.2,-0.74359,0.090909,0.52381
0.022222,-1.0,0.090909,0.42857
-0.11111,-1.0,0.045455,0.42857
-0.11111,-1.0,-0.18182,0.42857
-0.11111,-0.64103,0.13636,0.14286
-0.11111,-0.23077,0.18182,-0.047619
0.066667,-0.23077,0.22727,0.0
